id,superficie_interior_m2,superficie_exterior_m2,numero_habitacions,numero_banos,ano_construccion,lonxitude,latitude,temperatura_media_mes_construccion,tipo_edificacion,calidade_materiais,cor_favorita_propietario,distancia_centro_km,distancia_escola_km,indice_criminalidade,acceso_transporte_publico,orientacion,eficiencia_enerxetica,numero_arboles_xardin,prezo_euros,ln_precio,total_area,ratio_exterior_interior,log_int_area,log_ext_area,area_per_room
8938,309.14,132.61,3,2,1966,-8.87,42.24,8.47,Chalet adosado,Alta,Amarelo,60.59,0.05,0.27,Regular,Oeste,B,14,438419,12.990932634013319,441.75,0.428964223329236,5.737023808436003,4.894925108600803,103.04666666666667
178,120.76,20.0,1,2,1947,-7.64,42.98,12.51,Apartamento,Baixa,Negro,24.52,16.99,0.21,Bo,Norte,B,0,51935,10.857767470314318,140.76,0.16561775422325273,4.802051894113376,3.044522437723423,120.76
8196,74.33,68.66,1,3,2001,-7.15,42.32,17.07,Chalet adosado,Media,Branco,54.24,15.8,,Regular,Norte,D,12,93204,11.442556647303347,142.99,0.923718552401453,4.321878461837604,4.243626264937855,74.33
25680,112.71,5.96,2,3,1991,-8.82,43.74,12.63,Apartamento,Baixa,Azul,13.1,20.63,0.06,Bo,Oeste,C,0,86853,11.3719838270278,118.66999999999999,0.05287907018010825,4.7336513476366315,1.9401794743463283,56.355
29944,257.58,459.68,1,2,2019,-7.64,43.52,5.37,Casa,Alta,Branco,6.46,15.52,0.23,Bo,Este,C,12,487190,13.096411522300794,717.26,1.7846106064135416,5.555205123826407,6.132703658800707,257.58
19784,91.33,0.0,6,3,2023,-8.7,41.99,29.89,Apartamento,Media,Vermello,21.12,17.98,0.26,Malo,Sur,D,0,146921,11.89765711269148,91.33,0.0,4.525369115784536,0.0,15.221666666666666
12132,43.57,26.25,1,2,1967,-7.73,41.94,17.86,Apartamento,Media,Verde,9.91,,0.18,Regular,Norte,C,0,52834,10.87492912887513,69.82,0.602478769795731,3.7970609869584644,3.305053521109253,43.57
296,298.87,326.32,4,3,1963,-7.11,42.8,8.95,Casa,Alta,Amarelo,16.73,20.87,0.77,Regular,Este,B,9,341723,12.74175867268692,625.19,1.0918459530899722,5.703349047406847,5.790938285659181,74.7175
21211,61.52,,5,3,1969,-7.22,42.99,17.17,Apartamento,Media,Amarelo,3.28,21.13,,Bo,Norte,C,0,82075,11.315400926273638,,,4.135486505553276,,12.304
14509,216.68,29.12,6,2,2024,-7.69,42.71,25.81,Chalet adosado,Media,Negro,60.76,,0.26,Bo,Norte,E,8,333774,12.718222392258296,245.8,0.13439172973970834,5.383026094474991,3.405189402931693,36.11333333333334
26175,148.06,0.0,5,1,1997,-9.25,43.11,27.74,Apartamento,Baixa,Vermello,17.68,2.62,0.24,Regular,Sur,C,0,126554,11.748432275267836,148.06,0.0,5.004348909453547,0.0,29.612000000000002
19151,174.0,81.62,5,1,1999,-7.68,42.05,5.46,Chalet adosado,Media,Vermello,35.85,18.1,0.27,Bo,Norte,B,15,220837,12.305184680026597,255.62,0.469080459770115,5.1647859739235145,4.414251781968619,34.8
28854,74.72,0.0,1,2,2002,-8.24,42.23,15.64,Apartamento,Media,Amarelo,21.65,14.1,0.25,Bo,Norte,D,0,126074,11.744632246944926,74.72,0.0,4.327042326341122,0.0,74.72
26111,107.25,1423.43,5,3,2008,-9.23,42.88,24.61,Casa,Alta,Vermello,19.98,,0.45,Bo,Sur,A,13,464473,13.048660861503649,1530.68,13.272074592074592,4.684443366882599,7.2615270126814115,21.45
9889,220.95,,3,1,1952,-7.54,42.97,13.6,Chalet adosado,Media,Vermello,,8.14,0.14,Bo,Sur,E,8,297952,12.604691034927926,,,5.402452131280044,,73.64999999999999
5245,115.1,0.0,1,2,2014,-7.51,42.51,19.07,Apartamento,Baixa,Azul,6.92,7.08,-0.02,Bo,Norte,F,0,82312,11.31828433287873,115.1,0.0,4.754451888703846,0.0,115.1
26048,279.7,744.87,5,2,1955,-7.59,42.88,19.62,Casa,Alta,Amarelo,,14.61,0.58,Regular,Sur,E,14,447758,13.012010420223458,1024.57,2.663103324991062,5.637286483367837,6.614551322283662,55.94
24164,80.17,12.68,2,2,2006,-7.87,41.85,9.13,Apartamento,Alta,Azul,5.34,15.3,0.07,Malo,Oeste,A,0,83616,11.334002127682426,92.85,0.15816390170886865,4.3965457207730845,2.615934912194404,40.085
8577,52.53,0.0,3,3,1943,-8.98,43.44,12.66,Apartamento,Alta,Amarelo,0.1,12.29,-0.03,Regular,Este,G,0,81364,11.306700484094714,52.53,0.0,3.98024224440529,0.0,17.51
24050,50.7,112.89,2,2,1976,-8.88,43.01,11.78,Chalet adosado,Media,Negro,70.42,0.05,0.28,Regular,Norte,D,1,131132,11.783967354323712,163.59,2.2266272189349112,3.9454577815143836,4.7352330702862595,25.35
6066,30.0,0.0,4,3,2005,-8.5,42.4,26.48,Apartamento,Alta,Branco,4.18,9.94,0.3,Bo,Sur,C,0,59833,10.99932934024157,30.0,0.0,3.4339872044851463,0.0,7.5
22606,,0.0,2,2,1968,-7.26,43.74,26.97,Apartamento,Alta,Branco,9.98,13.58,0.34,Bo,Norte,A,0,85815,11.359960748277265,,,,0.0,
13680,172.02,86.57,4,3,1946,-8.32,43.24,15.73,Chalet adosado,Media,Vermello,17.03,,0.07,Regular,Norte,C,12,216237,12.284134931924946,258.59000000000003,0.5032554354144866,5.153407194752228,4.472438473534133,43.005
43,239.99,1100.24,5,3,1962,-9.15,41.98,8.09,Casa,Media,Vermello,33.46,0.61,0.31,Bo,Sur,E,3,420601,12.949442297351176,1340.23,4.584524355181466,5.484755438853831,7.004192096618922,47.998000000000005
26105,78.0,34.53,5,3,1942,-7.95,42.55,22.8,Apartamento,Media,Vermello,18.25,9.1,0.2,Bo,Norte,G,0,95203,11.463777236703498,112.53,0.4426923076923077,4.3694478524670215,3.5703774100329357,15.6
3571,220.61,,6,1,1964,-8.66,42.48,25.03,Casa,Alta,Amarelo,20.98,5.91,0.2,Bo,Norte,E,9,701806,13.461413716433176,,,5.400919080208756,,36.76833333333334
10948,281.57,162.89,1,1,2014,-7.41,42.3,13.39,Chalet adosado,Baixa,Amarelo,10.73,18.07,0.72,Bo,Sur,G,2,145503,11.887958856624737,444.46,0.5785062329083354,5.643926307502835,5.099195471075736,281.57
22711,36.71,0.0,3,2,1978,-7.4,42.18,15.64,Apartamento,Alta,Amarelo,15.53,8.3,0.24,Regular,Oeste,C,0,72820,11.195759654126208,36.71,0.0,3.6299253112702656,0.0,12.236666666666666
8290,140.65,135.25,6,3,1946,-8.03,42.27,15.44,Chalet adosado,Media,Azul,72.35,0.67,0.5,Malo,Este,E,9,200240,12.207276920100377,275.9,0.9616068254532527,4.953359226276525,4.914491433543353,23.441666666666666
4050,102.24,0.0,6,2,1959,-8.8,42.19,29.89,Apartamento,Media,Verde,7.18,,,Bo,Oeste,E,0,109318,11.60202549254316,102.24,0.0,4.637056374850413,0.0,17.04
10958,245.06,777.35,1,1,1980,-6.76,42.75,17.45,Casa,Media,Negro,60.01,17.11,0.4,Regular,Sur,B,15,310299,12.645294850436471,1022.4100000000001,3.1720803068636254,5.505575408632023,6.657176294481858,245.06
27957,242.86,1550.35,5,1,1963,-7.81,43.14,11.83,Casa,Media,Vermello,14.59,12.42,0.01,Bo,Este,C,12,529214,13.179150055492437,1793.21,6.38371901507041,5.496594290132119,7.346880798582914,48.572
8589,140.14,2524.53,4,3,1990,-7.91,43.1,21.16,Casa,Media,Vermello,3.24,5.25,0.44,Bo,Norte,A,19,513787,13.149566007993975,2664.67,18.01434280005709,4.949752305572684,7.834206220673429,35.035
17874,104.28,226.69,5,3,1982,-7.85,43.28,25.13,Casa,Baixa,Verde,26.74,14.8,0.58,Bo,Norte,F,5,148989,11.911634468581385,330.97,2.1738588415803606,4.656623467577007,5.427985054670073,20.856
15629,79.09,28.45,2,1,1991,-7.7,42.16,5.7,Apartamento,Media,Vermello,13.8,0.05,0.03,Regular,Oeste,A,0,78121,11.266026986301403,107.54,0.35971677835377414,4.383151002335591,3.3826939100975957,39.545
5812,204.43,1657.12,4,1,1944,-8.48,42.13,13.66,Casa,Alta,Azul,44.72,20.39,0.51,Bo,Este,E,13,496281,13.114899592531762,1861.55,8.106050970992515,5.32510534330442,7.413439709433255,51.1075
26390,30.0,0.0,3,3,1996,-8.72,43.71,21.46,Apartamento,Alta,Verde,19.68,16.0,-0.2,Bo,Oeste,A,0,94459,11.455931743450108,30.0,0.0,3.4339872044851463,0.0,10.0
27197,73.75,0.0,3,1,1942,-9.24,43.06,21.44,Apartamento,Alta,Negro,20.48,,0.1,Bo,Sur,F,0,58190,10.971485982586401,73.75,0.0,4.314149212270796,0.0,24.583333333333332
10369,142.98,0.0,1,2,1992,-7.22,42.33,11.05,Apartamento,Alta,Amarelo,10.04,10.28,0.31,Regular,Norte,F,0,152538,11.935175580039209,142.98,0.0,4.969674401041157,0.0,142.98
421,49.38,0.0,6,2,1982,-8.56,42.39,16.3,Apartamento,Media,Azul,0.1,5.27,0.43,Bo,Oeste,D,0,62896,11.049253746797524,49.38,0.0,3.919594270924464,0.0,8.23
10791,123.59,1605.53,2,1,2024,-8.73,42.64,27.49,Casa,Baixa,Branco,40.78,0.05,0.27,Bo,Este,E,15,341815,12.742027859568612,1729.12,12.990775952746985,4.825028346310772,7.381831852517875,61.795
29472,253.62,137.83,5,3,1955,-6.79,42.88,26.65,Chalet adosado,Alta,Amarelo,20.92,1.3,-0.07,Bo,Este,C,1,377343,12.840912517228844,391.45000000000005,0.543450831953316,5.5397722376335,4.933250163046711,50.724000000000004
7959,238.95,82.49,6,1,1972,-9.18,42.5,14.81,Chalet adosado,Baixa,Branco,17.05,7.98,0.35,Malo,Sur,B,16,314466,12.658634421159388,321.44,0.3452186649926763,5.4804305683042545,4.424726864205909,39.824999999999996
11177,238.99,1438.77,4,2,1993,-8.99,42.75,27.43,Casa,Media,Azul,44.05,2.63,0.36,Regular,Norte,A,17,484950,13.091803133887817,1677.76,6.020210050629733,5.480597255807245,7.272238657590871,59.7475
2475,30.0,0.0,6,2,1979,-7.6,42.38,29.43,Apartamento,Baixa,Branco,,7.22,0.02,Bo,Oeste,E,0,52952,10.877160006648388,30.0,0.0,3.4339872044851463,0.0,5.0
21636,173.68,2118.63,5,1,1948,-7.61,43.28,24.39,Casa,Media,Azul,9.12,7.76,0.3,Bo,Oeste,C,10,535461,13.190885204634018,2292.31,12.198468447719945,5.16295572861736,7.658996824132335,34.736000000000004
19634,209.99,1924.65,5,3,1966,-7.09,42.63,29.03,Casa,Media,Negro,29.14,17.5,0.39,Regular,Sur,E,4,438788,12.99177393870072,2134.6400000000003,9.165436449354731,5.3518107389880365,7.56301885206445,41.998000000000005
18855,30.0,53.88,3,2,1969,-8.77,43.29,11.89,Apartamento,Alta,Vermello,14.23,14.01,0.11,Bo,Norte,C,0,78765,11.27423671065389,83.88,1.796,3.4339872044851463,4.00514898341763,10.0
19973,230.3,121.38,1,1,1972,-7.69,42.62,9.28,Chalet adosado,Alta,Verde,68.41,22.65,0.61,Bo,Sur,A,18,243158,12.401470829335697,351.68,0.5270516717325228,5.443715569237393,4.807130958034395,230.3
19099,146.74,7.91,5,2,1998,-8.5,43.05,16.5,Apartamento,Baixa,Negro,8.78,7.52,0.06,Bo,Este,B,0,123120,11.720922890637022,154.65,0.05390486574894371,4.9954539721005915,2.187174241482718,29.348000000000003
21941,144.58,0.0,2,1,2021,-7.95,42.48,13.34,Apartamento,Alta,Amarelo,8.39,5.83,0.17,Regular,Este,A,0,160852,11.988246183410249,144.58,0.0,4.980725763690112,0.0,72.29
9198,330.66,103.5,1,1,1969,-8.07,43.11,19.21,Chalet adosado,Media,Vermello,47.08,23.71,0.71,Regular,Este,C,9,284857,12.559746089471162,434.16,0.3130103429504627,5.804110347785953,4.6491870714048655,330.66
2641,,1403.89,6,3,2022,-7.06,42.38,7.28,Casa,Media,Negro,75.91,13.28,0.4,Bo,Este,B,1,527924,13.176709507144443,,,,7.247714286887936,
21340,128.4,131.06,5,2,1941,-6.87,42.72,29.46,Chalet adosado,Media,Branco,51.12,13.87,0.52,Malo,Oeste,G,4,143080,11.871166182445538,259.46000000000004,1.0207165109034269,4.8629083820668,4.883256364766425,25.68
18150,76.81,0.0,6,3,1994,-6.84,43.62,17.62,Apartamento,Alta,Negro,4.82,13.61,0.25,Bo,Este,D,0,139150,11.843314953417615,76.81,0.0,4.354269957628839,0.0,12.801666666666668
22638,154.31,0.0,1,3,2004,-7.71,43.29,19.75,Apartamento,Media,Azul,11.6,22.7,0.02,Malo,Oeste,D,0,159250,11.978236852849545,154.31,0.0,5.04542311958192,0.0,154.31
26587,106.94,2587.21,5,2,1986,-9.26,42.04,23.68,Casa,Media,Negro,68.05,2.1,0.18,Regular,Oeste,C,17,470477,13.061504478147077,2694.15,24.193098933981673,4.681575517190497,7.858721796069156,21.387999999999998
8765,229.03,124.92,2,2,2001,-6.85,42.07,17.49,Chalet adosado,Alta,Branco,35.27,13.69,,Regular,Oeste,G,14,215628,12.281314617320337,353.95,0.5454307295987425,5.438209735199927,4.835646784669093,114.515
15760,66.55,17.4,1,2,1994,-7.21,42.62,11.79,Apartamento,Alta,Branco,12.31,7.78,0.48,Bo,Norte,F,0,85290,11.353824217948372,83.94999999999999,0.26145755071374904,4.212868064406208,2.91235066461494,66.55
88,,13.54,6,1,1968,-8.49,43.02,11.79,Apartamento,Media,Negro,2.21,12.98,0.17,Bo,Norte,A,0,133386,11.801009956440614,,,,2.6769034721053733,
27443,,22.75,1,2,2002,-9.13,43.22,10.62,Apartamento,Alta,Vermello,13.22,,0.09,Bo,Oeste,D,0,62959,11.050254883091284,,,,3.16758253048065,
24867,114.08,1770.9,4,1,2005,-7.84,42.33,15.21,Casa,Alta,Amarelo,3.75,10.74,0.13,Bo,Este,F,2,362007,12.799421590011233,1884.98,15.523316970546986,4.7456275386833475,7.479807696164023,28.52
480,149.56,12.57,4,3,1971,-8.85,43.63,13.7,Apartamento,Alta,Vermello,6.65,3.55,0.05,Bo,Este,A,0,221067,12.306225625480012,162.13,0.08404653650708746,5.01436167583707,2.6078614738467776,37.39
9060,204.55,,5,1,2021,-8.18,42.29,21.52,Casa,Media,Amarelo,57.69,10.62,0.31,Bo,Este,A,14,516669,13.155159651819412,,,5.325689313343887,,40.910000000000004
13822,90.2,56.41,3,2,1991,-8.12,43.68,26.38,Apartamento,Media,Negro,21.91,3.36,0.14,Bo,Norte,C,0,80652,11.29791128062967,146.61,0.6253880266075388,4.513054897080286,4.050218504179545,30.066666666666666
14783,58.9,2176.42,6,1,1959,-7.99,42.4,14.46,Casa,Media,Branco,32.95,,,Bo,Este,C,15,431363,12.974707560220063,2235.32,36.95110356536503,4.092676505121403,7.685895968671727,9.816666666666666
28998,79.61,0.0,1,2,1980,-7.08,43.2,13.82,Apartamento,Media,Amarelo,21.86,13.79,0.46,Regular,Este,D,0,50000,10.819798284210286,79.61,0.0,4.38962271129551,0.0,79.61
23733,63.32,34.77,5,3,1957,-6.88,42.19,13.72,Apartamento,Alta,Amarelo,10.03,17.28,0.24,Regular,Sur,C,0,112976,11.634939537154429,98.09,0.5491156032849022,4.163870624870711,3.5771095532709265,12.664
22807,92.68,31.85,4,1,1953,-8.14,43.02,21.63,Apartamento,Baixa,Vermello,0.1,6.38,0.19,Bo,Este,C,0,68097,11.128703123130714,124.53,0.34365558912386707,4.539884719289462,3.4919517449306197,23.17
2484,106.82,1.96,1,1,1988,-7.77,43.5,26.1,Apartamento,Media,Amarelo,5.37,13.17,0.46,Malo,Este,D,0,86374,11.36645356106997,108.77999999999999,0.01834862385321101,4.680463170023523,1.085189268335969,106.82
11075,90.09,1724.48,2,2,1996,-8.01,43.51,16.35,Casa,Alta,Azul,29.14,11.77,0.4,Regular,Norte,C,12,332334,12.713898775308426,1814.57,19.141747141747143,4.511848028756718,7.4532605516276496,45.045
8840,55.14,10.74,5,1,2013,-9.26,43.11,26.94,Apartamento,Media,Verde,,6.43,0.2,Regular,Norte,A,0,98899,11.501864517610803,65.88,0.19477693144722524,4.027848570933736,2.4630018143999504,11.028
13226,187.25,1675.18,2,3,2001,-8.71,42.44,20.49,Casa,Media,Verde,6.48,4.65,0.63,Bo,Sur,B,14,476737,13.074722352721134,1862.43,8.946221628838451,5.237770866680003,7.424272673843234,93.625
28322,234.38,110.4,1,3,1997,-7.93,43.05,17.74,Chalet adosado,Media,Negro,53.19,0.27,0.25,Bo,Norte,F,10,278459,12.537029701463277,344.78,0.47102995136103765,5.461201229449516,4.713127327493184,234.38
15029,125.3,1361.85,1,2,1959,-7.68,43.24,27.36,Casa,Alta,Azul,62.31,4.66,0.27,Bo,Norte,E,5,305897,12.63100699203328,1487.1499999999999,10.868715083798882,4.838660029356445,7.217333374283138,125.3
22023,80.3,6.83,5,3,2020,-8.17,42.58,11.56,Apartamento,Baixa,Amarelo,6.48,13.69,0.56,Regular,Sur,F,0,61957,11.034212015120223,87.13,0.0850560398505604,4.398146016553765,2.057962510002712,16.06
6416,126.56,0.0,1,3,2023,-7.45,43.07,26.25,Apartamento,Alta,Negro,14.16,27.67,0.28,Regular,Norte,G,0,151672,11.929482166634886,126.56,0.0,4.848586842141857,0.0,126.56
8350,168.6,31.63,4,3,1982,-8.21,42.69,6.27,Apartamento,Media,Verde,11.53,25.29,0.45,Bo,Este,F,0,152634,11.93580472933218,200.23,0.18760379596678528,5.133442723357803,3.4852321106052293,42.15
21902,108.95,20.51,5,1,1984,-6.78,43.2,6.29,Apartamento,Baixa,Amarelo,0.1,0.47,0.31,Bo,Este,F,0,102126,11.533972415813873,129.46,0.18825149150986692,4.70002571700077,3.068517943279639,21.79
25383,117.97,182.86,2,1,2009,-7.93,42.38,15.89,Chalet adosado,Media,Azul,,11.23,0.52,Malo,Este,G,12,93319,11.443789726135366,300.83000000000004,1.5500550987539206,4.778871360488434,5.2141745984356085,58.985
17708,118.82,0.0,4,1,2003,-9.22,42.06,8.38,Apartamento,Media,Azul,7.29,0.85,0.42,Bo,Norte,C,0,97545,11.488079340597526,118.82,0.0,4.785990616655779,0.0,29.705
17539,198.17,809.91,1,3,2020,-7.19,43.54,5.02,Casa,Media,Negro,72.93,6.18,0.09,Bo,Norte,B,16,312466,12.652254142582521,1008.0799999999999,4.08694555179896,5.294158731399177,6.69815707385129,198.17
15509,164.11,2103.13,6,3,2010,-8.54,42.11,18.13,Casa,Media,Branco,0.73,24.61,0.36,Bo,Este,C,7,525217,13.17156869348152,2267.2400000000002,12.81536774114923,5.1066119184437415,7.651657359021101,27.35166666666667
907,123.84,2073.0,6,1,1984,-6.82,43.23,9.86,Casa,Alta,Negro,42.37,8.08,0.53,Regular,Oeste,F,6,375822,12.836873566856118,2196.84,16.739341085271317,4.827032917402579,7.637234388789473,20.64
29058,167.77,998.31,2,3,1963,-6.76,42.33,29.2,Casa,Media,Branco,49.73,15.14,0.24,Bo,Sur,D,11,308360,12.639026453530711,1166.08,5.950467902485545,5.128536841248393,6.9070650408225776,83.885
4075,,1219.22,6,1,1944,-7.05,42.72,29.83,Casa,Media,Vermello,29.19,1.35,0.44,Malo,Norte,C,5,381196,12.851071580846641,,,,7.106786449339039,
18132,156.15,65.29,6,2,1941,-7.75,43.48,10.22,Chalet adosado,Alta,Vermello,9.51,0.05,0.5,Bo,Sur,D,4,255965,12.452799902141338,221.44,0.4181235991034262,5.057200763243577,4.1940390562533,26.025000000000002
25510,105.08,0.0,4,3,1941,-7.58,43.08,16.15,Apartamento,Media,Verde,5.69,14.79,0.44,Malo,Este,E,0,94262,11.45384402683313,105.08,0.0,4.664193526437552,0.0,26.27
28225,,0.0,3,1,2006,-9.19,42.45,17.6,Apartamento,Baixa,Branco,20.02,7.22,0.31,Bo,Sur,C,0,65292,11.086640111968684,,,,0.0,
4357,121.15,6.02,5,1,1950,-8.32,42.87,9.99,Apartamento,Alta,Negro,8.3,1.05,0.06,Bo,Oeste,D,0,157276,11.965763860936615,127.17,0.04969046636401155,4.805249797703749,1.9487632180377197,24.23
17124,,,6,2,2021,-7.88,42.03,19.27,Casa,Alta,Azul,31.82,5.33,0.47,Bo,Norte,C,9,712466,13.47648887426286,,,,,
11598,98.88,42.31,6,1,1984,-6.96,43.32,29.13,Apartamento,Baixa,Azul,,9.46,-0.04,Regular,Norte,D,0,87151,11.375408999623456,141.19,0.4278923948220065,4.603969465411573,3.7683835552265355,16.48
12688,258.26,177.89,3,2,1950,-7.15,43.5,21.18,Chalet adosado,Media,Vermello,31.19,3.53,0.33,Bo,Sur,C,5,335157,12.722357341410218,436.15,0.6888019824982575,5.5578314191718965,5.1867710918031245,86.08666666666666
25413,43.2,1923.94,1,1,1972,-8.54,42.09,15.78,Casa,Media,Branco,,17.69,0.31,Bo,Norte,C,11,318589,12.67166028864597,1967.14,44.53564814814815,3.7887247890836524,7.562650077404958,43.2
12909,257.35,144.69,3,1,2000,-6.73,43.19,23.69,Chalet adosado,Media,Amarelo,72.72,15.04,0.63,Bo,Este,B,17,291719,12.583549717098169,402.04,0.562230425490577,5.5543152547331935,4.981481076665904,85.78333333333335
2382,176.47,32.37,2,1,1943,-7.75,42.17,12.81,Chalet adosado,Media,Branco,74.86,0.05,0.07,Regular,Oeste,C,5,266393,12.492731694872212,208.84,0.18343061143537143,5.178801580546473,3.5076572927632825,88.235
6382,46.66,0.0,4,2,2024,-9.12,43.11,29.88,Chalet adosado,Baixa,Amarelo,58.31,,0.48,Bo,Sur,D,16,158062,11.970748966712971,46.66,0.0,3.864092471670596,0.0,11.665
10862,281.86,2545.72,5,3,1994,-7.4,43.21,20.55,Casa,Alta,Negro,80.21,9.97,0.26,Malo,Sur,D,10,738171,13.511932138758427,2827.58,9.031859788547505,5.644952075592354,7.842561535681544,56.372
13197,61.58,0.0,2,1,2011,-7.25,43.72,23.98,Apartamento,Media,Branco,1.26,8.03,0.27,Bo,Norte,B,0,57673,10.962561744356746,61.58,0.0,4.136445738240736,0.0,30.79
19918,65.78,0.0,3,1,2010,-7.15,43.63,12.74,Apartamento,Alta,Negro,23.9,7.3,0.34,Regular,Oeste,D,0,50000,10.819798284210286,65.78,0.0,4.201403634515509,0.0,21.926666666666666
12354,51.01,19.2,5,1,1974,-8.23,42.98,21.62,Apartamento,Media,Branco,,9.24,0.18,Regular,Norte,C,0,76367,11.243319039245678,70.21,0.3763967849441286,3.951436007784981,3.005682604407159,10.202
111,30.0,0.0,3,1,1992,-8.49,42.68,29.35,Apartamento,Alta,Verde,4.68,2.62,0.05,Bo,Norte,D,0,50000,10.819798284210286,30.0,0.0,3.4339872044851463,0.0,10.0
5744,133.59,16.21,5,2,1992,-6.71,42.89,14.73,Apartamento,Alta,Verde,21.0,,-0.03,Bo,Sur,B,0,145617,11.88874203347724,149.8,0.12134141777079123,4.902233120245624,2.845490610223448,26.718
16093,160.15,0.0,2,1,1948,-7.15,42.19,23.71,Apartamento,Media,Vermello,16.76,0.05,-0.01,Bo,Sur,G,0,74894,11.223842411602819,160.15,0.0,5.082335608261447,0.0,80.075
6679,111.34,0.0,2,1,1960,-8.07,43.76,18.21,Apartamento,Media,Negro,11.41,11.54,0.24,Regular,Este,A,0,90762,11.416006992556403,111.34,0.0,4.721529987104287,0.0,55.67
8837,266.03,63.99,5,3,1943,-6.88,43.66,23.38,Chalet adosado,Media,Amarelo,7.2,10.38,0.45,Bo,Sur,A,2,298632,12.606970673720934,330.02,0.24053678156598884,5.58736101163895,4.174233411906258,53.205999999999996
28545,40.12,0.0,6,2,1988,-6.84,42.81,11.59,Apartamento,Alta,Amarelo,18.57,18.89,0.08,Regular,Norte,B,0,58776,10.981505900902489,40.12,0.0,3.7164946211469094,0.0,6.6866666666666665
6098,142.21,162.65,2,2,1978,-8.43,43.63,23.74,Chalet adosado,Baixa,Verde,68.49,0.36,0.47,Bo,Norte,A,1,168122,12.032451133356703,304.86,1.1437311018915688,4.9643120844906115,5.097730000947189,71.105
21886,252.99,514.48,2,3,2020,-8.31,43.17,15.67,Casa,Alta,Vermello,31.54,8.46,0.41,Bo,Sur,G,6,395599,12.888158878730694,767.47,2.0335981659354125,5.5372948961647745,6.245098505420191,126.495
29641,212.93,196.78,6,3,1982,-8.99,42.63,12.96,Chalet adosado,Alta,Branco,31.29,2.17,0.12,Malo,Sur,B,5,387155,12.866582991563822,409.71000000000004,0.9241534776687174,5.365648858708322,5.287155301841845,35.48833333333334
5922,250.04,81.47,6,3,1945,-7.27,43.04,25.56,Chalet adosado,Alta,Amarelo,32.46,9.4,-0.06,Regular,Este,E,16,379722,12.84719731852283,331.51,0.3258278675411934,5.525612288984722,4.412434590845264,41.67333333333333
23925,131.95,2558.67,2,2,1978,-8.16,43.62,18.48,Casa,Alta,Vermello,74.56,14.2,0.74,Bo,Norte,C,14,549499,13.216764052825813,2690.62,19.391208791208793,4.889973117689029,7.847633622914484,65.975
28112,119.53,1644.83,3,3,1967,-7.63,43.63,17.9,Casa,Media,Vermello,46.64,21.08,0.68,Bo,Sur,C,1,329280,12.704666768552269,1764.36,13.760813184974483,4.791898684600252,7.406000095222761,39.843333333333334
9346,150.91,2759.0,2,3,2003,-7.99,42.55,21.28,Casa,Alta,Azul,42.22,4.5,0.04,Bo,Sur,E,10,620148,13.337715050729074,2909.91,18.282419985421775,5.023288240219571,7.9229859587111955,75.455
19722,171.51,45.26,6,3,1982,-7.76,43.44,20.38,Apartamento,Alta,Amarelo,0.1,5.17,0.15,Regular,Sur,C,0,191595,12.163144267474252,216.76999999999998,0.2638913182904787,5.1504552058056525,3.8342776568032932,28.584999999999997
16162,115.38,0.0,4,3,1967,-7.89,43.03,25.13,Apartamento,Media,Vermello,18.89,11.43,0.25,Bo,Oeste,D,0,102230,11.53499023756764,115.38,0.0,4.756860699228524,0.0,28.845
5306,122.17,51.62,5,3,2015,-8.51,41.88,27.93,Chalet adosado,Alta,Branco,58.75,20.84,0.82,Bo,Norte,D,5,172049,12.055540411225627,173.79,0.4225259883768519,4.813565514953393,3.9630962756121466,24.434
9050,182.48,2945.05,4,2,1982,-8.59,43.07,14.69,Casa,Media,Azul,9.11,15.77,0.62,Bo,Este,F,19,568640,13.251004582528758,3127.53,16.139028934677775,5.212105669728971,7.9882205690441985,45.62
13195,129.98,0.0,6,1,1973,-7.88,42.39,11.81,Apartamento,Alta,Verde,17.37,4.06,0.42,Bo,Este,B,0,106731,11.578076298606234,129.98,0.0,4.875044639789907,0.0,21.66333333333333
26224,84.52,0.0,3,2,2010,-8.86,42.48,18.64,Apartamento,Alta,Negro,16.37,9.57,0.34,Regular,Norte,C,0,149927,11.917910457841515,84.52,0.0,4.4487502667167895,0.0,28.173333333333332
5618,30.0,0.0,2,3,2010,-7.66,43.22,17.27,Apartamento,Baixa,Azul,10.04,12.81,0.21,Regular,Norte,E,0,50000,10.819798284210286,30.0,0.0,3.4339872044851463,0.0,15.0
10062,30.0,0.0,6,3,2002,-7.06,43.29,23.27,Apartamento,Media,Amarelo,10.48,6.95,-0.06,Regular,Este,F,0,86343,11.366094596505182,30.0,0.0,3.4339872044851463,0.0,5.0
